objectid,parentid,title,creator,date,date_archival,date_is_approximate,description,subject,recipient,associated_names,location,latitude,longitude,location_2,latitude_2,longitude_2,identifier,doc_length,source,language,rights,rightsstatement,student_initials,publish,original_format,type,format,object_comments,group,display_template,filename,object_location,image_small,image_thumb,extension,box_num,folder_num,id_num
ce_b3_f3-item72,,Greetings card to Donald Crabtree,"Dixon, Johnny; Hisako",1978-12-14,1978-12-14,,Holiday/winter card to Donald Crabtree from Johnny and Hisako Dixon. Includes the envelope. The return address sticker label fell off the envelope and is now inside the envelope.,holiday card; personal correspondence,"Crabtree, Donald ""Don"" E.",,"Las Vegas, Nevada",36.17093897762865,-115.13518371894229,"Kimberly, Idaho",42.53382958860803,-114.36775020586066,CE_B3_F3-Item72,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,holiday card; envelope,Text,application/pdf,,archives,pdf,CE_B3_F3-Item72.pdf,https://objects.lib.uidaho.edu/crabtree/CE_B3_F3-Item72.pdf,https://objects.lib.uidaho.edu/crabtree/small/ce_b3_f3-item72_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b3_f3-item72_th.jpg,pdf,B3,F3,F3-Item72
ce_b3_f3-item73,,Letter from Johnny Dixon to Donald Crabtree,"Dixon, Johnny",,,,Letter to Donald Crabtree thanking him for sharing papers on lithic technology. Dixon made some discoveries in his local desert valley. Dixon was honored to meet Crabtree and hopes that he will read over his article to give some feedback.,lithic technology; article exchange; professional correspondence; visit; travel,"Crabtree, Donald ""Don"" E.",,,,,"Kimberly, Idaho",42.53382958860803,-114.36775020586066,CE_B3_F3-Item73,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,letter,Text,application/pdf,,archives,pdf,CE_B3_F3-Item73.pdf,https://objects.lib.uidaho.edu/crabtree/CE_B3_F3-Item73.pdf,https://objects.lib.uidaho.edu/crabtree/small/ce_b3_f3-item73_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b3_f3-item73_th.jpg,pdf,B3,F3,F3-Item73
ce_b3_f3-item74,,Note for Johnny Dixon,unknown,,,,Phone message notecard with Johnny Dixon's information and a note stating someone has a collection of early man material and they should say Jim Ayres sent them.,phone message; prehistory,"Dixon, Johnny",,"Las Vegas, Nevada",36.17093897762865,-115.13518371894229,,,,CE_B3_F3-Item74,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,notecard,Text,application/pdf,,archives,pdf,CE_B3_F3-Item74.pdf,https://objects.lib.uidaho.edu/crabtree/CE_B3_F3-Item74.pdf,https://objects.lib.uidaho.edu/crabtree/small/ce_b3_f3-item74_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b3_f3-item74_th.jpg,pdf,B3,F3,F3-Item74
ce_b3_f3-item75,,Letter from Johnny Dixon to Donald and Evelyn Crabtree,"Dixon, Johnny",,,,Letter to Donald and Evelyn Crabtree discussing Johnny's recent practice flintknapping and his attempt to show Crabtree's flintknapping film at a local hotel.,professional correspondence; lithic technology; film; flintknapping,"Crabtree, Donald ""Don"" E.; Crabtree, Evelyn",,"Las Vegas, Nevada",36.17093897762865,-115.13518371894229,"Kimberly, Idaho",42.53382958860803,-114.36775020586066,CE_B3_F3-Item75,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,letter,Text,application/pdf,,archives,pdf,CE_B3_F3-Item75.pdf,https://objects.lib.uidaho.edu/crabtree/CE_B3_F3-Item75.pdf,https://objects.lib.uidaho.edu/crabtree/small/ce_b3_f3-item75_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b3_f3-item75_th.jpg,pdf,B3,F3,F3-Item75
ce_b3_f3-item76,,Letter to Donald Crabtree from Christopher D. Dodds,"Dodds, Christopher D.",1971-05-25,1971-05-25,,Letter to Donald Crabtree thanking him for writing a letter of recommendation for Barbara Purdy for the Wenner-Gren Foundation Museum Research Fellowship.,fellowship; letter of recommendation; professional correspondence,"Crabtree, Donald ""Don"" E.",Barbara Ann Purdy,"New York City, New York",40.712765402059446,-74.02366070400141,"Kimberly, Idaho",42.53382958860803,-114.36775020586066,CE_B3_F3-Item76,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,letter,Text,application/pdf,,archives,pdf,CE_B3_F3-Item76.pdf,https://objects.lib.uidaho.edu/crabtree/CE_B3_F3-Item76.pdf,https://objects.lib.uidaho.edu/crabtree/small/ce_b3_f3-item76_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b3_f3-item76_th.jpg,pdf,B3,F3,F3-Item76
ce_b3_f3-item77,,Letter to Donald Crabtree from John A. Doerr,"Doerr, John A.",1976-07-06,1976-07-06,,Letter to Donald Crabtree setting a date for Crabtree's case against Mr. True and discussing that Crabtree and Doerr must meet sometime soon to prepare.,court cases; trial; professional correspondence,"Crabtree, Donald ""Don"" E.",Mr. True,"Twin Falls, Idaho",42.55565615900664,-114.47030351949205,"Kimberly, Idaho",42.53382958860803,-114.36775020586066,CE_B3_F3-Item77,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,letter,Text,application/pdf,,archives,pdf,CE_B3_F3-Item77.pdf,https://objects.lib.uidaho.edu/crabtree/CE_B3_F3-Item77.pdf,https://objects.lib.uidaho.edu/crabtree/small/ce_b3_f3-item77_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b3_f3-item77_th.jpg,pdf,B3,F3,F3-Item77
ce_b3_f3-item78,,Letter to Herbert J. Doherty from Donald Crabtree,"Crabtree, Donald ""Don"" E.",1976-01-24,1976-01-24,,Letter to Herbert Doherty recommending Dr. Barbara Purdy for tenure at University of Florida. Crabtree writes she is a valuable lithic researcher who has contributed much to the fields of anthropology and archaeology.,letter of recommendation; lithic technology; prehistoric technology; field school; experimental archaeology; flaking; professional correspondence,"Doherty, Herbert J.","Purdy, Barbara","Kimberly, Idaho",42.53382958860803,-114.36775020586066,"Gainesville, Florida",29.650454303141647,-82.31288198726071,CE_B3_F3-Item78,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,letter,Text,application/pdf,,archives,pdf,CE_B3_F3-Item78.pdf,https://objects.lib.uidaho.edu/crabtree/CE_B3_F3-Item78.pdf,https://objects.lib.uidaho.edu/crabtree/small/ce_b3_f3-item78_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b3_f3-item78_th.jpg,pdf,B3,F3,F3-Item78
ce_b3_f3-item79,,Letter from Groison Dominique to Donald Crabtree,"Dominique, Groison",1974-10-28,1974-10-28,,Letter to Donald Crabtree applying for Crabtree's flintworking school in the summer of 1975. Dominique discusses his interest in lithic technology and his past experience.,application; lithic technology; flintknapping; experimental archaeology; professional correspondence,"Crabtree, Donald ""Don"" E.",Philip Smith,"Montreal, Quebec, Canada",45.50215823576793,-73.56757556979342,"Kimberly, Idaho",42.53382958860803,-114.36775020586066,CE_B3_F3-Item79,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,letter,Text,application/pdf,,archives,pdf,CE_B3_F3-Item79.pdf,https://objects.lib.uidaho.edu/crabtree/CE_B3_F3-Item79.pdf,https://objects.lib.uidaho.edu/crabtree/small/ce_b3_f3-item79_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b3_f3-item79_th.jpg,pdf,B3,F3,F3-Item79
ce_b3_f3-item8,,Letter to Evelyn and Donald Crabtree from Robert W. Dana,"Dana, Robert W.",1970-03-03,1970-03-03,,"Letter to Evelyn and Donald Crabtree thanking them on behalf of the Public Relations office for visiting the American Museum of Natural History, and for Crabtree giving a flintknapping exhibition.",flintknapping; professional correspondence; visit; news,"Crabtree, Donald ""Don"" E.; Crabtree, Evelyn",,"New York City, New York",40.71901074616206,-73.99482159554974,"Kimberly, Idaho",42.53382958860803,-114.36775020586066,CE_B3_F3-Item8,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,letter,Text,application/pdf,,archives,pdf,CE_B3_F3-Item8.pdf,https://objects.lib.uidaho.edu/crabtree/CE_B3_F3-Item8.pdf,https://objects.lib.uidaho.edu/crabtree/small/ce_b3_f3-item8_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b3_f3-item8_th.jpg,pdf,B3,F3,F3-Item8
ce_b3_f3-item80,,Letter to Donald Crabtree from W.K. Douglas,"Douglas, W.K.",1970-07-21,1970-07-21,,"Letter to Donald Crabtree congratulating him on his published article, ""Flaking Stone with Wooden Implements."" Douglas asks Crabtree to send other prints of his articles on flintknapping.",flintknapping; flaking technique; article exchange; professional correspondence,"Crabtree, Donald ""Don"" E.",,"New York City, New York",40.71484724852345,-73.99619488642838,"Pocatello, Idaho",42.86278897098962,-112.44897544278516,CE_B3_F3-Item80,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,letter,Text,application/pdf,,archives,pdf,CE_B3_F3-Item80.pdf,https://objects.lib.uidaho.edu/crabtree/CE_B3_F3-Item80.pdf,https://objects.lib.uidaho.edu/crabtree/small/ce_b3_f3-item80_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b3_f3-item80_th.jpg,pdf,B3,F3,F3-Item80
ce_b3_f3-item81,,Letter from Donald Crabtree to W.K. Douglas,"Crabtree, Donald ""Don"" E.",1970-10-06,1970-10-06,,Letter to W.K. Douglas nothing that Crabtree will include some copies of articles he wrote in the past on flintknapping and lithic technology. Crabtree directs Douglas to Earl Swanson of Idaho State University to receive copies of Crabtree's articles.,flintknapping; illness; Tebiwa; prismatic blades; article exchange; professional exchange,"Douglas, W.K.","Swanson, Earl","Kimberly, Idaho",42.53382958860803,-114.36775020586066,"New York City, New York",40.71484724852345,-73.99619488642838,CE_B3_F3-Item81,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,letter,Text,application/pdf,,archives,pdf,CE_B3_F3-Item81.pdf,https://objects.lib.uidaho.edu/crabtree/CE_B3_F3-Item81.pdf,https://objects.lib.uidaho.edu/crabtree/small/ce_b3_f3-item81_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b3_f3-item81_th.jpg,pdf,B3,F3,F3-Item81
ce_b3_f3-item82,,Letter to Donald Crabtree from W.K. Douglas,"Douglas, W.K.",1970-10-26,1970-10-26,,"Letter to Donald Crabtree thanking him for helping find reprints of Crabtree's articles. Douglas was particularly interested in Crabtree's Article, ""Experimental Manufacture of Wooden Implements with Tools of Flaked Stone.""",flintknapping; prismatic blades; experimental archaeology; article exchange; professional correspondence,"Crabtree, Donald ""Don"" E.","Swanson, Earl","New York City, New York",40.71484724852345,-73.99619488642838,"Kimberly, Idaho",42.53382958860803,-114.36775020586066,CE_B3_F3-Item82,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,letter,Text,application/pdf,,archives,pdf,CE_B3_F3-Item82.pdf,https://objects.lib.uidaho.edu/crabtree/CE_B3_F3-Item82.pdf,https://objects.lib.uidaho.edu/crabtree/small/ce_b3_f3-item82_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b3_f3-item82_th.jpg,pdf,B3,F3,F3-Item82
ce_b3_f3-item83,,Letter to Donald Crabtree from W.K. Douglas,"Douglas, W.K.",1970-11-23,1970-11-23,,"Letter to Donald Crabtree discussing Crabtree's article, ""Mesoamerican Polyhedral Cores and Prismatic Blades."" Douglas feels more confident about trying flintknapping out in his own practice and that he feels obliged to help Crabtree him with anything from Germany.",flintknapping; experimental archaeology; article exchange; professional exchange,"Crabtree, Donald ""Don"" E.",,"New York City, New York",40.71484724852345,-73.99619488642838,"Kimberly, Idaho",42.53382958860803,-114.36775020586066,CE_B3_F3-Item83,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,letter,Text,application/pdf,,archives,pdf,CE_B3_F3-Item83.pdf,https://objects.lib.uidaho.edu/crabtree/CE_B3_F3-Item83.pdf,https://objects.lib.uidaho.edu/crabtree/small/ce_b3_f3-item83_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b3_f3-item83_th.jpg,pdf,B3,F3,F3-Item83
ce_b3_f3-item84,,Letter from Donald Crabtree to W.K. Douglas,"Crabtree, Donald ""Don"" E.",1970-12-01,1970-12-01,,Letter to W.K. Douglas thanking him for his kind words about his articles on prismatic blades. Crabtree asks Douglas if he would visit Idar Oberstein and discusses it. Crabtree enclosed a core that might be of interest to Douglas.,flintknapping; prismatic blades; Tebiwa; travel; experimental archaeology; lithic technology; professional correspondence,"Douglas, W.K.",,"Kimberly, Idaho",42.53382958860803,-114.36775020586066,"New York City, New York",40.71484724852345,-73.99619488642838,CE_B3_F3-Item84,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,letter,Text,application/pdf,,archives,pdf,CE_B3_F3-Item84.pdf,https://objects.lib.uidaho.edu/crabtree/CE_B3_F3-Item84.pdf,https://objects.lib.uidaho.edu/crabtree/small/ce_b3_f3-item84_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b3_f3-item84_th.jpg,pdf,B3,F3,F3-Item84
ce_b3_f3-item85,,Letter from W.K. Douglas to Donald Crabtree,"Douglas, W.K.",1970-12-29,1970-12-29,,"Letter to Donald Crabtree thanking him for sending the blades, core, and point for flintknapping reference and keepsake. Douglas plans to visit Idar Oberstein in February. Douglas will be returning to the states soon and would love to visit Crabtree.",flintknapping; experimental archaeology; material exchange; lithic replication; travel; professional exchange,"Crabtree, Donald ""Don"" E.",,"New York City, New York",40.71484724852345,-73.99619488642838,"Kimberly, Idaho",42.53382958860803,-114.36775020586066,CE_B3_F3-Item85,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,letter,Text,application/pdf,,archives,pdf,CE_B3_F3-Item85.pdf,https://objects.lib.uidaho.edu/crabtree/CE_B3_F3-Item85.pdf,https://objects.lib.uidaho.edu/crabtree/small/ce_b3_f3-item85_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b3_f3-item85_th.jpg,pdf,B3,F3,F3-Item85
ce_b3_f3-item86,,Letter from W.K. Douglas to Donald Crabtree,"Douglas, W.K.",1971-04-19,1971-04-19,,"Letter to Donald Crabtree discussing Idar Oberstein in Germany. Douglas was unable to visit the site while living in Germany, but able to meet an artisan in the area, who he discusses. Douglas is moving to San Antonio, Texas and is sending a glass sein.",travel; flintknapping; experimental archaeology; lithic technology; material exchange; professional correspondence,"Crabtree, Donald ""Don"" E.",,"San Antonio, Texas",29.433306876958,-98.46912513834971,"Kimberly, Idaho",42.53382958860803,-114.36775020586066,CE_B3_F3-Item86,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,letter,Text,application/pdf,,archives,pdf,CE_B3_F3-Item86.pdf,https://objects.lib.uidaho.edu/crabtree/CE_B3_F3-Item86.pdf,https://objects.lib.uidaho.edu/crabtree/small/ce_b3_f3-item86_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b3_f3-item86_th.jpg,pdf,B3,F3,F3-Item86
ce_b3_f3-item87,,Letter from Donald Crabtree to W.K. Douglas,"Crabtree, Donald ""Don"" E.",1971-06-24,1971-06-24,,"Letter to W.K. Douglas in which Crabtree discusses travelling to a S.A.A. conference, visiting Washington State University for some demonstrations, and working on flintknapping in Glass Butte, Oregon.",flintknapping; field school; experimental archaeology; travel; visit; material exchange; professional correspondence,"Douglas, W.K.","Kobayashi, Hiroaki","Kimberly, Idaho",42.53382958860803,-114.36775020586066,"San Antonio, Texas",29.433306876958,-98.46912513834971,CE_B3_F3-Item87,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,letter,Text,application/pdf,,archives,pdf,CE_B3_F3-Item87.pdf,https://objects.lib.uidaho.edu/crabtree/CE_B3_F3-Item87.pdf,https://objects.lib.uidaho.edu/crabtree/small/ce_b3_f3-item87_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b3_f3-item87_th.jpg,pdf,B3,F3,F3-Item87
ce_b3_f3-item88,,Letter from W.K. Douglas to Donald Crabtree,"Douglas, W.K.",1971-12-27,1971-12-27,,"Letter to Donald Crabtree discussing Douglas's Texas life. He writes of family members, his wife, and an old friend they are helping. Douglas is sending a box of obsidian from Ascension Island and shares some about his son at University of Alaska.",obsidian; travel; material exchange; personal correspondence; family,"Crabtree, Donald ""Don"" E.",,"San Antonio, Texas",29.433306876958,-98.46912513834971,"Kimberly, Idaho",42.53382958860803,-114.36775020586066,CE_B3_F3-Item88,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,letter,Text,application/pdf,,archives,pdf,CE_B3_F3-Item88.pdf,https://objects.lib.uidaho.edu/crabtree/CE_B3_F3-Item88.pdf,https://objects.lib.uidaho.edu/crabtree/small/ce_b3_f3-item88_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b3_f3-item88_th.jpg,pdf,B3,F3,F3-Item88
ce_b3_f3-item9,,Letter from Donald Crabtree to Robert W. Dana,"Crabtree, Donald ""Don"" E.",1970-03-20,1970-03-20,,Letter to Robert W. Dana thanking the public relations office of the American Museum of History for their kindness and hospitality during Donald and Evelyn Crabtree's visit. The couple share a story about a man they met in Mexico.,professional correspondence; news; flintknapping; travel; film,"Dana, Robert W.",Rendueles; Gregory McVey; Ann Breen,"Kimberly, Idaho",42.53382958860803,-114.36775020586066,"New York City, New York",40.71901074616206,-73.99482159554974,CE_B3_F3-Item9,,"Donald E. Crabtree Lithic Technology Collection, Alfred W. Bowers Laboratory of Anthropology, University of Idaho",eng,In Copyright,http://rightsstatements.org/vocab/InC-EDU/1.0/,CD,,letter,Text,application/pdf,,archives,pdf,CE_B3_F3-Item9.pdf,https://objects.lib.uidaho.edu/crabtree/CE_B3_F3-Item9.pdf,https://objects.lib.uidaho.edu/crabtree/small/ce_b3_f3-item9_sm.jpg,https://objects.lib.uidaho.edu/crabtree/thumbs/ce_b3_f3-item9_th.jpg,pdf,B3,F3,F3-Item9
